Id,code_module_x,code_presentation_x_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,final_result,score,code_module_y,code_presentation_y_y
53660,BBB,2014J,M,London Region,A Level or Equivalent,40-50%,35-55,1,120,Pass,59,BBB,2014J
53661,BBB,2014J,M,London Region,A Level or Equivalent,40-50%,35-55,1,120,Pass,59,BBB,2013B
53662,BBB,2014J,M,London Region,A Level or Equivalent,40-50%,35-55,1,120,Pass,59,BBB,2014B
53663,BBB,2014B,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,Withdrawn,63,BBB,2013J
53664,BBB,2014B,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,Withdrawn,63,BBB,2014J
53665,BBB,2014B,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,Withdrawn,63,BBB,2013B
53666,BBB,2014B,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,Withdrawn,63,BBB,2014B
53667,BBB,2014J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Pass,63,BBB,2013J
53668,BBB,2014J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Pass,63,BBB,2014J
53669,BBB,2014J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Pass,63,BBB,2013B
53670,BBB,2014J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Pass,63,BBB,2014B
53671,BBB,2014B,F,Wales,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,75,BBB,2013J
53672,BBB,2014B,F,Wales,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,75,BBB,2014J
53673,BBB,2014B,F,Wales,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,75,BBB,2013B
53674,BBB,2014B,F,Wales,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,75,BBB,2014B
53675,BBB,2014J,F,Wales,Lower Than A Level,Oct-20,0-35,1,150,Pass,75,BBB,2013J
53676,BBB,2014J,F,Wales,Lower Than A Level,Oct-20,0-35,1,150,Pass,75,BBB,2014J
53677,BBB,2014J,F,Wales,Lower Than A Level,Oct-20,0-35,1,150,Pass,75,BBB,2013B
53678,BBB,2014J,F,Wales,Lower Than A Level,Oct-20,0-35,1,150,Pass,75,BBB,2014B
53679,BBB,2014B,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,Withdrawn,83,BBB,2013J
53680,BBB,2014B,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,Withdrawn,83,BBB,2014J
53681,BBB,2014B,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,Withdrawn,83,BBB,2013B
53682,BBB,2014B,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,Withdrawn,83,BBB,2014B
53683,BBB,2014J,F,London Region,A Level or Equivalent,60-70%,0-35,1,60,Pass,83,BBB,2013J
53684,BBB,2014J,F,London Region,A Level or Equivalent,60-70%,0-35,1,60,Pass,83,BBB,2014J
53685,BBB,2014J,F,London Region,A Level or Equivalent,60-70%,0-35,1,60,Pass,83,BBB,2013B
53686,BBB,2014J,F,London Region,A Level or Equivalent,60-70%,0-35,1,60,Pass,83,BBB,2014B
53687,BBB,2014B,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,55,BBB,2013J
53688,BBB,2014B,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,55,BBB,2014J
53689,BBB,2014B,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,55,BBB,2013B
53690,BBB,2014B,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,55,BBB,2014B
53691,BBB,2014J,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,Pass,55,BBB,2013J
53692,BBB,2014J,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,Pass,55,BBB,2014J
53693,BBB,2014J,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,Pass,55,BBB,2013B
53694,BBB,2014J,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,Pass,55,BBB,2014B
53695,BBB,2014B,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,Withdrawn,68,BBB,2013J
53696,BBB,2014B,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,Withdrawn,68,BBB,2014J
53697,BBB,2014B,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,Withdrawn,68,BBB,2013B
53698,BBB,2014B,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,Withdrawn,68,BBB,2014B
53699,BBB,2014J,F,Wales,A Level or Equivalent,30-40%,0-35,1,60,Pass,68,BBB,2013J
53700,BBB,2014J,F,Wales,A Level or Equivalent,30-40%,0-35,1,60,Pass,68,BBB,2014J
53701,BBB,2014J,F,Wales,A Level or Equivalent,30-40%,0-35,1,60,Pass,68,BBB,2013B
53702,BBB,2014J,F,Wales,A Level or Equivalent,30-40%,0-35,1,60,Pass,68,BBB,2014B
53703,BBB,2014B,F,Scotland,HE Qualification,0-10%,35-55,0,60,Withdrawn,54,BBB,2013J
53704,BBB,2014B,F,Scotland,HE Qualification,0-10%,35-55,0,60,Withdrawn,54,BBB,2014J
53705,BBB,2014B,F,Scotland,HE Qualification,0-10%,35-55,0,60,Withdrawn,54,BBB,2013B
53706,BBB,2014B,F,Scotland,HE Qualification,0-10%,35-55,0,60,Withdrawn,54,BBB,2014B
53707,BBB,2014J,F,Scotland,HE Qualification,0-10%,35-55,1,150,Fail,54,BBB,2013J
53708,BBB,2014J,F,Scotland,HE Qualification,0-10%,35-55,1,150,Fail,54,BBB,2014J
53709,BBB,2014J,F,Scotland,HE Qualification,0-10%,35-55,1,150,Fail,54,BBB,2013B
53710,BBB,2014J,F,Scotland,HE Qualification,0-10%,35-55,1,150,Fail,54,BBB,2014B
53711,BBB,2014B,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,0,120,Withdrawn,62,BBB,2013J
53712,BBB,2014B,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,0,120,Withdrawn,62,BBB,2014J
53713,BBB,2014B,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,0,120,Withdrawn,62,BBB,2013B
53714,BBB,2014B,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,0,120,Withdrawn,62,BBB,2014B
53715,BBB,2014J,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,1,60,Pass,62,BBB,2013J
53716,BBB,2014J,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,1,60,Pass,62,BBB,2014J
53717,BBB,2014J,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,1,60,Pass,62,BBB,2013B
53718,BBB,2014J,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,1,60,Pass,62,BBB,2014B
53719,BBB,2014B,F,Wales,Lower Than A Level,50-60%,0-35,0,75,Withdrawn,90,BBB,2013J
53720,BBB,2014B,F,Wales,Lower Than A Level,50-60%,0-35,0,75,Withdrawn,90,BBB,2014J
53721,BBB,2014B,F,Wales,Lower Than A Level,50-60%,0-35,0,75,Withdrawn,90,BBB,2013B
53722,BBB,2014B,F,Wales,Lower Than A Level,50-60%,0-35,0,75,Withdrawn,90,BBB,2014B
53723,BBB,2014J,F,Wales,Lower Than A Level,50-60%,0-35,1,120,Distinction,90,BBB,2013J
53724,BBB,2014J,F,Wales,Lower Than A Level,50-60%,0-35,1,120,Distinction,90,BBB,2014J
53725,BBB,2014J,F,Wales,Lower Than A Level,50-60%,0-35,1,120,Distinction,90,BBB,2013B
53726,BBB,2014J,F,Wales,Lower Than A Level,50-60%,0-35,1,120,Distinction,90,BBB,2014B
53727,BBB,2014J,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,Pass,70,DDD,2013J
53728,BBB,2014J,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,Pass,70,DDD,2014J
53729,BBB,2014J,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,Pass,70,DDD,2013B
53730,BBB,2014J,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,Pass,70,DDD,2014B
53731,DDD,2014J,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,Withdrawn,70,DDD,2013J
53732,DDD,2014J,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,Withdrawn,70,DDD,2014J
53733,DDD,2014J,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,Withdrawn,70,DDD,2013B
53734,DDD,2014J,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,Withdrawn,70,DDD,2014B
53735,BBB,2014J,M,Wales,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,48,BBB,2013J
53736,BBB,2014J,M,Wales,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,48,BBB,2014J
53737,BBB,2014J,M,Wales,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,48,BBB,2013B
53738,BBB,2014J,M,Wales,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,48,BBB,2014B
53739,BBB,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,80,BBB,2013J
53740,BBB,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,80,BBB,2014J
53741,BBB,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,80,BBB,2013B
53742,BBB,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,80,BBB,2014B
53743,BBB,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,72,FFF,2013J
53744,BBB,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,72,FFF,2014J
53745,BBB,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,72,FFF,2013B
53746,BBB,2014J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,72,FFF,2014B
53747,FFF,2014B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,150,Withdrawn,72,FFF,2013J
53748,FFF,2014B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,150,Withdrawn,72,FFF,2014J
53749,FFF,2014B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,150,Withdrawn,72,FFF,2013B
53750,FFF,2014B,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,150,Withdrawn,72,FFF,2014B
53751,BBB,2014J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,Pass,0,DDD,2013J
53752,BBB,2014J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,Pass,0,DDD,2014J
53753,BBB,2014J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,Pass,0,DDD,2013B
53754,BBB,2014J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,Pass,0,DDD,2014B
53755,DDD,2013J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,Withdrawn,0,DDD,2013J
53756,DDD,2013J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,Withdrawn,0,DDD,2014J
53757,DDD,2013J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,Withdrawn,0,DDD,2013B
53758,DDD,2013J,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,Withdrawn,0,DDD,2014B
53759,DDD,2014B,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,1,120,Pass,0,DDD,2013J
53760,DDD,2014B,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,1,120,Pass,0,DDD,2014J
53761,DDD,2014B,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,1,120,Pass,0,DDD,2013B
53762,DDD,2014B,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,1,120,Pass,0,DDD,2014B
53763,BBB,2014J,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,61,BBB,2013J
53764,BBB,2014J,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,61,BBB,2014J
53765,BBB,2014J,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,61,BBB,2013B
53766,BBB,2014J,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,61,BBB,2014B
53767,BBB,2014J,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,0,BBB,2013J
53768,BBB,2014J,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,0,BBB,2014J
53769,BBB,2014J,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,0,BBB,2013B
53770,BBB,2014J,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,0,BBB,2014B
53771,BBB,2014J,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,42,BBB,2013J
53772,BBB,2014J,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,42,BBB,2014J
53773,BBB,2014J,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,42,BBB,2013B
53774,BBB,2014J,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,42,BBB,2014B
53775,BBB,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,180,Pass,70,DDD,2013J
53776,BBB,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,180,Pass,70,DDD,2014J
53777,BBB,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,180,Pass,70,DDD,2013B
53778,BBB,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,180,Pass,70,DDD,2014B
53779,DDD,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,180,Withdrawn,70,DDD,2013J
53780,DDD,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,180,Withdrawn,70,DDD,2014J
53781,DDD,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,180,Withdrawn,70,DDD,2013B
53782,DDD,2014J,F,Scotland,HE Qualification,20-30%,35-55,0,180,Withdrawn,70,DDD,2014B
53783,BBB,2014J,F,London Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,0,BBB,2013J
53784,BBB,2014J,F,London Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,0,BBB,2014J
53785,BBB,2014J,F,London Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,0,BBB,2013B
53786,BBB,2014J,F,London Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,0,BBB,2014B
53787,BBB,2014J,F,South East Region,A Level or Equivalent,70-80%,35-55,0,90,Withdrawn,72,BBB,2013J
53788,BBB,2014J,F,South East Region,A Level or Equivalent,70-80%,35-55,0,90,Withdrawn,72,BBB,2014J
53789,BBB,2014J,F,South East Region,A Level or Equivalent,70-80%,35-55,0,90,Withdrawn,72,BBB,2013B
53790,BBB,2014J,F,South East Region,A Level or Equivalent,70-80%,35-55,0,90,Withdrawn,72,BBB,2014B
53791,BBB,2013B,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,72,BBB,2013J
53792,BBB,2013B,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,72,BBB,2014J
53793,BBB,2013B,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,72,BBB,2013B
53794,BBB,2013B,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,72,BBB,2014B
53795,BBB,2013B,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,72,BBB,2013J
53796,BBB,2013B,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,72,BBB,2014J
53797,BBB,2013B,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,72,BBB,2013B
53798,BBB,2013B,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,Withdrawn,72,BBB,2014B
53799,BBB,2013J,F,London Region,A Level or Equivalent,50-60%,35-55,1,120,Withdrawn,72,BBB,2013J
53800,BBB,2013J,F,London Region,A Level or Equivalent,50-60%,35-55,1,120,Withdrawn,72,BBB,2014J
53801,BBB,2013J,F,London Region,A Level or Equivalent,50-60%,35-55,1,120,Withdrawn,72,BBB,2013B
53802,BBB,2013J,F,London Region,A Level or Equivalent,50-60%,35-55,1,120,Withdrawn,72,BBB,2014B
53803,BBB,2013J,F,London Region,A Level or Equivalent,50-60%,35-55,1,120,Withdrawn,72,BBB,2013J
53804,BBB,2013J,F,London Region,A Level or Equivalent,50-60%,35-55,1,120,Withdrawn,72,BBB,2014J
53805,BBB,2013J,F,London Region,A Level or Equivalent,50-60%,35-55,1,120,Withdrawn,72,BBB,2013B
53806,BBB,2013J,F,London Region,A Level or Equivalent,50-60%,35-55,1,120,Withdrawn,72,BBB,2014B
53807,BBB,2014B,F,London Region,A Level or Equivalent,50-60%,35-55,2,120,Pass,72,BBB,2013J
53808,BBB,2014B,F,London Region,A Level or Equivalent,50-60%,35-55,2,120,Pass,72,BBB,2014J
53809,BBB,2014B,F,London Region,A Level or Equivalent,50-60%,35-55,2,120,Pass,72,BBB,2013B
53810,BBB,2014B,F,London Region,A Level or Equivalent,50-60%,35-55,2,120,Pass,72,BBB,2014B
53811,BBB,2014B,F,London Region,A Level or Equivalent,50-60%,35-55,2,120,Pass,72,BBB,2013J
53812,BBB,2014B,F,London Region,A Level or Equivalent,50-60%,35-55,2,120,Pass,72,BBB,2014J
53813,BBB,2014B,F,London Region,A Level or Equivalent,50-60%,35-55,2,120,Pass,72,BBB,2013B
53814,BBB,2014B,F,London Region,A Level or Equivalent,50-60%,35-55,2,120,Pass,72,BBB,2014B
53815,BBB,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,77,BBB,2013J
53816,BBB,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,77,BBB,2014J
53817,BBB,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,77,BBB,2013B
53818,BBB,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,77,BBB,2014B
53819,BBB,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,77,FFF,2013J
53820,BBB,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,77,FFF,2014J
53821,BBB,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,77,FFF,2013B
53822,BBB,2013B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,77,FFF,2014B
53823,BBB,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,77,BBB,2013J
53824,BBB,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,77,BBB,2014J
53825,BBB,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,77,BBB,2013B
53826,BBB,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,77,BBB,2014B
53827,BBB,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,77,FFF,2013J
53828,BBB,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,77,FFF,2014J
53829,BBB,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,77,FFF,2013B
53830,BBB,2014B,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Pass,77,FFF,2014B
53831,FFF,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Withdrawn,77,BBB,2013J
53832,FFF,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Withdrawn,77,BBB,2014J
53833,FFF,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Withdrawn,77,BBB,2013B
53834,FFF,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Withdrawn,77,BBB,2014B
53835,FFF,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Withdrawn,77,FFF,2013J
53836,FFF,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Withdrawn,77,FFF,2014J
53837,FFF,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Withdrawn,77,FFF,2013B
53838,FFF,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Withdrawn,77,FFF,2014B
53839,BBB,2013B,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,Withdrawn,84,BBB,2013J
53840,BBB,2013B,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,Withdrawn,84,BBB,2014J
53841,BBB,2013B,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,Withdrawn,84,BBB,2013B
53842,BBB,2013B,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,Withdrawn,84,BBB,2014B
53843,BBB,2014B,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,2,240,Fail,84,BBB,2013J
53844,BBB,2014B,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,2,240,Fail,84,BBB,2014J
53845,BBB,2014B,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,2,240,Fail,84,BBB,2013B
53846,BBB,2014B,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,2,240,Fail,84,BBB,2014B
53847,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,150,Withdrawn,65,BBB,2013J
53848,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,150,Withdrawn,65,BBB,2014J
53849,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,150,Withdrawn,65,BBB,2013B
53850,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,150,Withdrawn,65,BBB,2014B
53851,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,120,Pass,65,BBB,2013J
53852,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,120,Pass,65,BBB,2014J
53853,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,120,Pass,65,BBB,2013B
53854,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,120,Pass,65,BBB,2014B
53855,BBB,2013B,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,87,BBB,2013J
53856,BBB,2013B,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,87,BBB,2014J
53857,BBB,2013B,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,87,BBB,2013B
53858,BBB,2013B,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,87,BBB,2014B
53859,BBB,2014B,M,Scotland,Lower Than A Level,0-10%,0-35,1,120,Fail,87,BBB,2013J
53860,BBB,2014B,M,Scotland,Lower Than A Level,0-10%,0-35,1,120,Fail,87,BBB,2014J
53861,BBB,2014B,M,Scotland,Lower Than A Level,0-10%,0-35,1,120,Fail,87,BBB,2013B
53862,BBB,2014B,M,Scotland,Lower Than A Level,0-10%,0-35,1,120,Fail,87,BBB,2014B
53863,BBB,2013B,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,56,BBB,2013J
53864,BBB,2013B,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,56,BBB,2014J
53865,BBB,2013B,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,56,BBB,2013B
53866,BBB,2013B,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Withdrawn,56,BBB,2014B
53867,BBB,2014B,F,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Fail,56,BBB,2013J
53868,BBB,2014B,F,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Fail,56,BBB,2014J
53869,BBB,2014B,F,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Fail,56,BBB,2013B
53870,BBB,2014B,F,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Fail,56,BBB,2014B
53871,BBB,2013B,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Withdrawn,43,BBB,2013J
53872,BBB,2013B,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Withdrawn,43,BBB,2014J
53873,BBB,2013B,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Withdrawn,43,BBB,2013B
53874,BBB,2013B,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Withdrawn,43,BBB,2014B
53875,BBB,2014B,F,South East Region,Lower Than A Level,30-40%,35-55,1,180,Fail,43,BBB,2013J
53876,BBB,2014B,F,South East Region,Lower Than A Level,30-40%,35-55,1,180,Fail,43,BBB,2014J
53877,BBB,2014B,F,South East Region,Lower Than A Level,30-40%,35-55,1,180,Fail,43,BBB,2013B
53878,BBB,2014B,F,South East Region,Lower Than A Level,30-40%,35-55,1,180,Fail,43,BBB,2014B
53879,BBB,2013B,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,86,BBB,2013J
53880,BBB,2013B,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,86,BBB,2014J
53881,BBB,2013B,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,86,BBB,2013B
53882,BBB,2013B,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,Withdrawn,86,BBB,2014B
53883,BBB,2014B,F,South West Region,A Level or Equivalent,30-40%,35-55,2,120,Pass,86,BBB,2013J
53884,BBB,2014B,F,South West Region,A Level or Equivalent,30-40%,35-55,2,120,Pass,86,BBB,2014J
53885,BBB,2014B,F,South West Region,A Level or Equivalent,30-40%,35-55,2,120,Pass,86,BBB,2013B
53886,BBB,2014B,F,South West Region,A Level or Equivalent,30-40%,35-55,2,120,Pass,86,BBB,2014B
53887,BBB,2013B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Withdrawn,11,BBB,2013J
53888,BBB,2013B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Withdrawn,11,BBB,2014J
53889,BBB,2013B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Withdrawn,11,BBB,2013B
53890,BBB,2013B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Withdrawn,11,BBB,2014B
53891,BBB,2014B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,60,Fail,11,BBB,2013J
53892,BBB,2014B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,60,Fail,11,BBB,2014J
53893,BBB,2014B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,60,Fail,11,BBB,2013B
53894,BBB,2014B,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,60,Fail,11,BBB,2014B
